"시군구","기간","time","법정동","시군구명","date"
"서울특별시 광진구 자양동",2018,16,"자양동","광진구",2018-01-09
"서울특별시 광진구 화양동",2018,1,"화양동","광진구",2018-01-13
"서울특별시 광진구 화양동",2018,4,"화양동","광진구",2018-01-13
"서울특별시 광진구 광장동",2018,23,"광장동","광진구",2018-01-19
"서울특별시 광진구 구의동",2018,2,"구의동","광진구",2018-01-31
"서울특별시 광진구 구의동",2018,2,"구의동","광진구",2018-01-31
"서울특별시 광진구 화양동",2018,23,"화양동","광진구",2018-02-03
"서울특별시 광진구 자양동",2018,8,"자양동","광진구",2018-02-04
"서울특별시 광진구 자양동",2018,5,"자양동","광진구",2018-02-06
"서울특별시 광진구 능동",2018,1,"능동","광진구",2018-02-09
"서울특별시 광진구 자양동",2018,21,"자양동","광진구",2018-02-12
"서울특별시 광진구 자양동",2018,19,"자양동","광진구",2018-02-20
"서울특별시 광진구 중곡동",2018,1,"중곡동","광진구",2018-02-24
"서울특별시 광진구 화양동",2018,21,"화양동","광진구",2018-02-27
"서울특별시 광진구 광장동",2018,8,"광장동","광진구",2018-03-03
"서울특별시 광진구 자양동",2018,23,"자양동","광진구",2018-03-04
"서울특별시 광진구 중곡동",2018,3,"중곡동","광진구",2018-03-11
"서울특별시 광진구 자양동",2018,9,"자양동","광진구",2018-03-12
"서울특별시 광진구 광장동",2018,9,"광장동","광진구",2018-03-15
"서울특별시 광진구 중곡동",2018,1,"중곡동","광진구",2018-03-17
"서울특별시 광진구 자양동",2018,0,"자양동","광진구",2018-03-23
"서울특별시 광진구 구의동",2018,0,"구의동","광진구",2018-03-23
"서울특별시 광진구 화양동",2018,22,"화양동","광진구",2018-03-25
"서울특별시 광진구 화양동",2018,6,"화양동","광진구",2018-03-28
"서울특별시 광진구 중곡동",2018,23,"중곡동","광진구",2018-04-02
"서울특별시 광진구 화양동",2018,17,"화양동","광진구",2018-04-11
"서울특별시 광진구 구의동",2018,23,"구의동","광진구",2018-04-11
"서울특별시 광진구 능동",2018,1,"능동","광진구",2018-04-13
"서울특별시 광진구 구의동",2018,1,"구의동","광진구",2018-04-17
"서울특별시 광진구 중곡동",2018,0,"중곡동","광진구",2018-04-24
"서울특별시 광진구 자양동",2018,3,"자양동","광진구",2018-04-25
"서울특별시 광진구 화양동",2018,8,"화양동","광진구",2018-05-01
"서울특별시 광진구 구의동",2018,23,"구의동","광진구",2018-05-02
"서울특별시 광진구 광장동",2018,3,"광장동","광진구",2018-05-05
"서울특별시 광진구 자양동",2018,8,"자양동","광진구",2018-05-07
"서울특별시 광진구 화양동",2018,1,"화양동","광진구",2018-05-08
"서울특별시 광진구 광장동",2018,2,"광장동","광진구",2018-05-13
"서울특별시 광진구 자양동",2018,18,"자양동","광진구",2018-05-26
"서울특별시 광진구 광장동",2018,0,"광장동","광진구",2018-05-27
"서울특별시 광진구 자양동",2018,22,"자양동","광진구",2018-05-29
"서울특별시 광진구 중곡동",2018,5,"중곡동","광진구",2018-06-05
"서울특별시 광진구 자양동",2018,7,"자양동","광진구",2018-06-09
"서울특별시 광진구 화양동",2018,0,"화양동","광진구",2018-06-10
"서울특별시 광진구 중곡동",2018,23,"중곡동","광진구",2018-06-11
"서울특별시 광진구 자양동",2018,4,"자양동","광진구",2018-06-14
"서울특별시 광진구 화양동",2018,7,"화양동","광진구",2018-06-21
"서울특별시 광진구 중곡동",2018,0,"중곡동","광진구",2018-06-24
"서울특별시 광진구 자양동",2018,23,"자양동","광진구",2018-06-25
"서울특별시 광진구 구의동",2018,20,"구의동","광진구",2018-06-27
"서울특별시 광진구 화양동",2018,1,"화양동","광진구",2018-07-01
"서울특별시 광진구 자양동",2018,1,"자양동","광진구",2018-07-03
"서울특별시 광진구 구의동",2018,21,"구의동","광진구",2018-07-09
"서울특별시 광진구 구의동",2018,17,"구의동","광진구",2018-07-12
"서울특별시 광진구 화양동",2018,22,"화양동","광진구",2018-07-13
"서울특별시 광진구 중곡동",2018,3,"중곡동","광진구",2018-07-21
"서울특별시 광진구 자양동",2018,6,"자양동","광진구",2018-07-22
"서울특별시 광진구 광장동",2018,0,"광장동","광진구",2018-08-02
"서울특별시 광진구 군자동",2018,19,"군자동","광진구",2018-08-07
"서울특별시 광진구 구의동",2018,22,"구의동","광진구",2018-08-07
"서울특별시 광진구 광장동",2018,16,"광장동","광진구",2018-08-15
"서울특별시 광진구 광장동",2018,1,"광장동","광진구",2018-08-19
"서울특별시 광진구 중곡동",2018,1,"중곡동","광진구",2018-08-21
"서울특별시 광진구 화양동",2018,22,"화양동","광진구",2018-08-23
"서울특별시 광진구 구의동",2018,1,"구의동","광진구",2018-08-25
"서울특별시 광진구 자양동",2018,21,"자양동","광진구",2018-08-26
"서울특별시 광진구 자양동",2018,5,"자양동","광진구",2018-08-27
"서울특별시 광진구 자양동",2018,22,"자양동","광진구",2018-08-28
"서울특별시 광진구 화양동",2018,0,"화양동","광진구",2018-08-31
"서울특별시 광진구 자양동",2018,17,"자양동","광진구",2018-08-31
"서울특별시 광진구 자양동",2018,1,"자양동","광진구",2018-09-01
"서울특별시 광진구 구의동",2018,20,"구의동","광진구",2018-09-03
"서울특별시 광진구 광장동",2018,4,"광장동","광진구",2018-09-14
"서울특별시 광진구 중곡동",2018,18,"중곡동","광진구",2018-09-14
"서울특별시 광진구 자양동",2018,1,"자양동","광진구",2018-09-16
"서울특별시 광진구 화양동",2018,18,"화양동","광진구",2018-09-20
"서울특별시 광진구 화양동",2018,21,"화양동","광진구",2018-09-22
"서울특별시 광진구 자양동",2018,17,"자양동","광진구",2018-09-23
"서울특별시 광진구 화양동",2018,23,"화양동","광진구",2018-09-26
"서울특별시 광진구 화양동",2018,4,"화양동","광진구",2018-09-30
"서울특별시 광진구 광장동",2018,23,"광장동","광진구",2018-10-02
"서울특별시 광진구 구의동",2018,0,"구의동","광진구",2018-10-06
"서울특별시 광진구 군자동",2018,1,"군자동","광진구",2018-10-06
"서울특별시 광진구 구의동",2018,11,"구의동","광진구",2018-10-08
"서울특별시 광진구 광장동",2018,2,"광장동","광진구",2018-10-14
"서울특별시 광진구 구의동",2018,22,"구의동","광진구",2018-10-16
"서울특별시 광진구 자양동",2018,17,"자양동","광진구",2018-10-20
"서울특별시 광진구 화양동",2018,19,"화양동","광진구",2018-10-21
"서울특별시 광진구 광장동",2018,23,"광장동","광진구",2018-11-06
"서울특별시 광진구 화양동",2018,7,"화양동","광진구",2018-11-07
"서울특별시 광진구 자양동",2018,20,"자양동","광진구",2018-11-14
"서울특별시 광진구 광장동",2018,2,"광장동","광진구",2018-11-17
"서울특별시 광진구 광장동",2018,21,"광장동","광진구",2018-11-18
"서울특별시 광진구 구의동",2018,1,"구의동","광진구",2018-11-20
"서울특별시 광진구 구의동",2018,21,"구의동","광진구",2018-11-22
"서울특별시 광진구 중곡동",2018,20,"중곡동","광진구",2018-11-23
"서울특별시 광진구 구의동",2018,22,"구의동","광진구",2018-11-27
"서울특별시 광진구 중곡동",2018,1,"중곡동","광진구",2018-11-30
"서울특별시 광진구 중곡동",2018,8,"중곡동","광진구",2018-12-02
"서울특별시 광진구 자양동",2018,22,"자양동","광진구",2018-12-07
"서울특별시 광진구 자양동",2018,7,"자양동","광진구",2018-12-08
"서울특별시 광진구 군자동",2018,3,"군자동","광진구",2018-12-09
"서울특별시 광진구 자양동",2018,20,"자양동","광진구",2018-12-12
"서울특별시 광진구 자양동",2018,23,"자양동","광진구",2018-12-24
"서울특별시 광진구 화양동",2018,6,"화양동","광진구",2018-12-25
"서울특별시 광진구 구의동",2018,0,"구의동","광진구",2018-12-29
"서울특별시 광진구 자양동",2019,4,"자양동","광진구",2019-01-03
"서울특별시 광진구 중곡동",2019,4,"중곡동","광진구",2019-01-05
"서울특별시 광진구 화양동",2019,1,"화양동","광진구",2019-01-11
"서울특별시 광진구 구의동",2019,1,"구의동","광진구",2019-01-12
"서울특별시 광진구 자양동",2019,1,"자양동","광진구",2019-01-13
"서울특별시 광진구 자양동",2019,1,"자양동","광진구",2019-01-13
"서울특별시 광진구 자양동",2019,1,"자양동","광진구",2019-01-24
"서울특별시 광진구 자양동",2019,21,"자양동","광진구",2019-02-03
"서울특별시 광진구 능동",2019,1,"능동","광진구",2019-02-04
"서울특별시 광진구 구의동",2019,8,"구의동","광진구",2019-02-22
"서울특별시 광진구 자양동",2019,0,"자양동","광진구",2019-03-13
"서울특별시 광진구 중곡동",2019,0,"중곡동","광진구",2019-03-21
"서울특별시 광진구 중곡동",2019,21,"중곡동","광진구",2019-03-24
"서울특별시 광진구 자양동",2019,0,"자양동","광진구",2019-03-27
"서울특별시 광진구 자양동",2019,11,"자양동","광진구",2019-03-31
"서울특별시 광진구 중곡동",2019,2,"중곡동","광진구",2019-04-04
"서울특별시 광진구 중곡동",2019,3,"중곡동","광진구",2019-04-09
"서울특별시 광진구 화양동",2019,16,"화양동","광진구",2019-04-14
"서울특별시 광진구 자양동",2019,2,"자양동","광진구",2019-04-21
"서울특별시 광진구 중곡동",2019,1,"중곡동","광진구",2019-04-24
"서울특별시 광진구 자양동",2019,22,"자양동","광진구",2019-04-25
"서울특별시 광진구 군자동",2019,1,"군자동","광진구",2019-04-26
"서울특별시 광진구 자양동",2019,2,"자양동","광진구",2019-05-03
"서울특별시 광진구 구의동",2019,2,"구의동","광진구",2019-05-05
"서울특별시 광진구 구의동",2019,18,"구의동","광진구",2019-05-07
"서울특별시 광진구 군자동",2019,6,"군자동","광진구",2019-05-13
"서울특별시 광진구 군자동",2019,0,"군자동","광진구",2019-05-18
"서울특별시 광진구 중곡동",2019,0,"중곡동","광진구",2019-05-23
"서울특별시 광진구 광장동",2019,6,"광장동","광진구",2019-05-25
"서울특별시 광진구 군자동",2019,2,"군자동","광진구",2019-05-29
"서울특별시 광진구 자양동",2019,10,"자양동","광진구",2019-06-10
"서울특별시 광진구 광장동",2019,23,"광장동","광진구",2019-06-14
"서울특별시 광진구 자양동",2019,7,"자양동","광진구",2019-06-21
"서울특별시 광진구 중곡동",2019,20,"중곡동","광진구",2019-06-22
"서울특별시 광진구 화양동",2019,22,"화양동","광진구",2019-06-23
"서울특별시 광진구 광장동",2019,7,"광장동","광진구",2019-06-25
"서울특별시 광진구 중곡동",2019,6,"중곡동","광진구",2019-06-29
"서울특별시 광진구 중곡동",2019,2,"중곡동","광진구",2019-07-13
"서울특별시 광진구 자양동",2019,22,"자양동","광진구",2019-07-22
"서울특별시 광진구 중곡동",2019,16,"중곡동","광진구",2019-08-12
"서울특별시 광진구 구의동",2019,20,"구의동","광진구",2019-08-15
"서울특별시 광진구 중곡동",2019,21,"중곡동","광진구",2019-08-17
"서울특별시 광진구 군자동",2019,23,"군자동","광진구",2019-08-17
"서울특별시 광진구 군자동",2019,15,"군자동","광진구",2019-08-18
"서울특별시 광진구 화양동",2019,10,"화양동","광진구",2019-09-01
"서울특별시 광진구 광장동",2019,22,"광장동","광진구",2019-09-10
"서울특별시 광진구 구의동",2019,4,"구의동","광진구",2019-09-11
"서울특별시 광진구 광장동",2019,18,"광장동","광진구",2019-09-14
"서울특별시 광진구 자양동",2019,6,"자양동","광진구",2019-09-23
"서울특별시 광진구 능동",2019,1,"능동","광진구",2019-09-24
"서울특별시 광진구 자양동",2019,21,"자양동","광진구",2019-10-15
"서울특별시 광진구 자양동",2019,22,"자양동","광진구",2019-10-15
"서울특별시 광진구 구의동",2019,17,"구의동","광진구",2019-10-16
"서울특별시 광진구 화양동",2019,23,"화양동","광진구",2019-10-18
"서울특별시 광진구 군자동",2019,0,"군자동","광진구",2019-11-15
"서울특별시 광진구 자양동",2019,1,"자양동","광진구",2019-11-30
"서울특별시 광진구 화양동",2019,5,"화양동","광진구",2019-12-01
"서울특별시 광진구 화양동",2019,12,"화양동","광진구",2019-12-03
"서울특별시 광진구 광장동",2019,22,"광장동","광진구",2019-12-03
"서울특별시 광진구 구의동",2019,1,"구의동","광진구",2019-12-08
"서울특별시 광진구 군자동",2019,9,"군자동","광진구",2019-12-11
"서울특별시 광진구 구의동",2019,19,"구의동","광진구",2019-12-22
"서울특별시 구로구 구로동",2017,17,"구로동","구로구",2017-01-02
"서울특별시 구로구 오류동",2017,21,"오류동","구로구",2017-01-03
"서울특별시 구로구 오류동",2017,8,"오류동","구로구",2017-01-06
"서울특별시 구로구 구로동",2017,20,"구로동","구로구",2017-01-07
"서울특별시 구로구 구로동",2017,23,"구로동","구로구",2017-01-11
"서울특별시 구로구 오류동",2017,6,"오류동","구로구",2017-01-14
"서울특별시 구로구 구로동",2017,20,"구로동","구로구",2017-01-14
"서울특별시 구로구 구로동",2017,7,"구로동","구로구",2017-01-20
"서울특별시 구로구 가리봉동",2017,23,"가리봉동","구로구",2017-01-21
"서울특별시 구로구 신도림동",2017,2,"신도림동","구로구",2017-01-22
"서울특별시 구로구 신도림동",2017,1,"신도림동","구로구",2017-01-23
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-01-25
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-01-26
"서울특별시 구로구 구로동",2017,6,"구로동","구로구",2017-02-04
"서울특별시 구로구 개봉동",2017,11,"개봉동","구로구",2017-02-04
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-02-07
"서울특별시 구로구 신도림동",2017,0,"신도림동","구로구",2017-02-11
"서울특별시 구로구 오류동",2017,9,"오류동","구로구",2017-02-15
"서울특별시 구로구 고척동",2017,9,"고척동","구로구",2017-02-17
"서울특별시 구로구 구로동",2017,18,"구로동","구로구",2017-02-19
"서울특별시 구로구 개봉동",2017,23,"개봉동","구로구",2017-02-23
"서울특별시 구로구 개봉동",2017,2,"개봉동","구로구",2017-02-24
"서울특별시 구로구 구로동",2017,23,"구로동","구로구",2017-02-24
"서울특별시 구로구 구로동",2017,19,"구로동","구로구",2017-03-07
"서울특별시 구로구 구로동",2017,19,"구로동","구로구",2017-03-10
"서울특별시 구로구 가리봉동",2017,2,"가리봉동","구로구",2017-03-13
"서울특별시 구로구 개봉동",2017,9,"개봉동","구로구",2017-03-14
"서울특별시 구로구 고척동",2017,22,"고척동","구로구",2017-03-15
"서울특별시 구로구 오류동",2017,21,"오류동","구로구",2017-03-19
"서울특별시 구로구 구로동",2017,21,"구로동","구로구",2017-03-20
"서울특별시 구로구 신도림동",2017,23,"신도림동","구로구",2017-03-20
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-03-25
"서울특별시 구로구 구로동",2017,15,"구로동","구로구",2017-03-26
"서울특별시 구로구 구로동",2017,21,"구로동","구로구",2017-03-26
"서울특별시 구로구 구로동",2017,5,"구로동","구로구",2017-03-29
"서울특별시 구로구 구로동",2017,0,"구로동","구로구",2017-03-30
"서울특별시 구로구 가리봉동",2017,2,"가리봉동","구로구",2017-04-08
"서울특별시 구로구 구로동",2017,5,"구로동","구로구",2017-04-10
"서울특별시 구로구 신도림동",2017,19,"신도림동","구로구",2017-04-11
"서울특별시 구로구 구로동",2017,10,"구로동","구로구",2017-04-13
"서울특별시 구로구 오류동",2017,4,"오류동","구로구",2017-04-21
"서울특별시 구로구 신도림동",2017,2,"신도림동","구로구",2017-04-24
"서울특별시 구로구 개봉동",2017,21,"개봉동","구로구",2017-04-24
"서울특별시 구로구 가리봉동",2017,21,"가리봉동","구로구",2017-04-27
"서울특별시 구로구 신도림동",2017,1,"신도림동","구로구",2017-04-28
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-04-30
"서울특별시 구로구 구로동",2017,7,"구로동","구로구",2017-04-30
"서울특별시 구로구 개봉동",2017,21,"개봉동","구로구",2017-04-30
"서울특별시 구로구 개봉동",2017,19,"개봉동","구로구",2017-05-01
"서울특별시 구로구 천왕동",2017,19,"천왕동","구로구",2017-05-13
"서울특별시 구로구 오류동",2017,4,"오류동","구로구",2017-05-23
"서울특별시 구로구 개봉동",2017,23,"개봉동","구로구",2017-05-24
"서울특별시 구로구 구로동",2017,21,"구로동","구로구",2017-05-28
"서울특별시 구로구 구로동",2017,1,"구로동","구로구",2017-06-01
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-06-06
"서울특별시 구로구 가리봉동",2017,19,"가리봉동","구로구",2017-06-09
"서울특별시 구로구 신도림동",2017,20,"신도림동","구로구",2017-06-12
"서울특별시 구로구 개봉동",2017,0,"개봉동","구로구",2017-06-16
"서울특별시 구로구 고척동",2017,0,"고척동","구로구",2017-06-16
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-06-24
"서울특별시 구로구 구로동",2017,15,"구로동","구로구",2017-06-25
"서울특별시 구로구 고척동",2017,4,"고척동","구로구",2017-06-28
"서울특별시 구로구 궁동",2017,11,"궁동","구로구",2017-07-01
"서울특별시 구로구 오류동",2017,21,"오류동","구로구",2017-07-07
"서울특별시 구로구 신도림동",2017,5,"신도림동","구로구",2017-07-08
"서울특별시 구로구 개봉동",2017,22,"개봉동","구로구",2017-07-08
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-07-09
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-07-20
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-07-21
"서울특별시 구로구 구로동",2017,17,"구로동","구로구",2017-07-23
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-07-23
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-07-25
"서울특별시 구로구 개봉동",2017,17,"개봉동","구로구",2017-07-29
"서울특별시 구로구 개봉동",2017,5,"개봉동","구로구",2017-07-30
"서울특별시 구로구 궁동",2017,2,"궁동","구로구",2017-08-04
"서울특별시 구로구 구로동",2017,1,"구로동","구로구",2017-08-18
"서울특별시 구로구 구로동",2017,4,"구로동","구로구",2017-08-19
"서울특별시 구로구 가리봉동",2017,1,"가리봉동","구로구",2017-08-22
"서울특별시 구로구 고척동",2017,5,"고척동","구로구",2017-08-23
"서울특별시 구로구 신도림동",2017,1,"신도림동","구로구",2017-08-26
"서울특별시 구로구 구로동",2017,5,"구로동","구로구",2017-08-28
"서울특별시 구로구 항동",2017,21,"항동","구로구",2017-08-28
"서울특별시 구로구 가리봉동",2017,2,"가리봉동","구로구",2017-09-03
"서울특별시 구로구 구로동",2017,2,"구로동","구로구",2017-09-09
"서울특별시 구로구 구로동",2017,4,"구로동","구로구",2017-09-20
"서울특별시 구로구 개봉동",2017,1,"개봉동","구로구",2017-09-30
"서울특별시 구로구 고척동",2017,4,"고척동","구로구",2017-10-08
"서울특별시 구로구 가리봉동",2017,18,"가리봉동","구로구",2017-10-09
"서울특별시 구로구 고척동",2017,23,"고척동","구로구",2017-10-10
"서울특별시 구로구 구로동",2017,0,"구로동","구로구",2017-10-11
"서울특별시 구로구 고척동",2017,23,"고척동","구로구",2017-10-11
"서울특별시 구로구 항동",2017,1,"항동","구로구",2017-10-19
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-10-30
"서울특별시 구로구 오류동",2017,22,"오류동","구로구",2017-11-02
"서울특별시 구로구 오류동",2017,4,"오류동","구로구",2017-11-04
"서울특별시 구로구 구로동",2017,20,"구로동","구로구",2017-11-04
"서울특별시 구로구 오류동",2017,2,"오류동","구로구",2017-11-07
"서울특별시 구로구 개봉동",2017,14,"개봉동","구로구",2017-11-08
"서울특별시 구로구 구로동",2017,20,"구로동","구로구",2017-11-11
"서울특별시 구로구 구로동",2017,0,"구로동","구로구",2017-11-12
"서울특별시 구로구 궁동",2017,21,"궁동","구로구",2017-11-13
"서울특별시 구로구 개봉동",2017,18,"개봉동","구로구",2017-11-16
"서울특별시 구로구 구로동",2017,23,"구로동","구로구",2017-11-16
"서울특별시 구로구 고척동",2017,10,"고척동","구로구",2017-11-17
"서울특별시 구로구 고척동",2017,22,"고척동","구로구",2017-11-17
"서울특별시 구로구 궁동",2017,2,"궁동","구로구",2017-11-21
"서울특별시 구로구 오류동",2017,22,"오류동","구로구",2017-11-25
"서울특별시 구로구 구로동",2017,23,"구로동","구로구",2017-11-29
"서울특별시 구로구 구로동",2017,9,"구로동","구로구",2017-12-02
"서울특별시 구로구 구로동",2017,0,"구로동","구로구",2017-12-06
"서울특별시 구로구 구로동",2017,13,"구로동","구로구",2017-12-09
"서울특별시 구로구 항동",2017,18,"항동","구로구",2017-12-09
"서울특별시 구로구 구로동",2017,21,"구로동","구로구",2017-12-09
"서울특별시 구로구 구로동",2017,17,"구로동","구로구",2017-12-11
"서울특별시 구로구 개봉동",2017,23,"개봉동","구로구",2017-12-13
"서울특별시 구로구 궁동",2017,0,"궁동","구로구",2017-12-16
"서울특별시 구로구 구로동",2017,22,"구로동","구로구",2017-12-16
"서울특별시 구로구 천왕동",2017,4,"천왕동","구로구",2017-12-28
"서울특별시 구로구 구로동",2017,20,"구로동","구로구",2017-12-29
"서울특별시 구로구 구로동",2018,5,"구로동","구로구",2018-01-02
"서울특별시 구로구 오류동",2018,22,"오류동","구로구",2018-01-06
"서울특별시 구로구 고척동",2018,19,"고척동","구로구",2018-01-07
"서울특별시 구로구 신도림동",2018,21,"신도림동","구로구",2018-01-08
"서울특별시 구로구 구로동",2018,2,"구로동","구로구",2018-01-09
"서울특별시 구로구 오류동",2018,1,"오류동","구로구",2018-01-11
"서울특별시 구로구 구로동",2018,21,"구로동","구로구",2018-01-11
"서울특별시 구로구 구로동",2018,20,"구로동","구로구",2018-01-15
"서울특별시 구로구 신도림동",2018,23,"신도림동","구로구",2018-01-22
"서울특별시 구로구 고척동",2018,16,"고척동","구로구",2018-01-24
"서울특별시 구로구 개봉동",2018,21,"개봉동","구로구",2018-01-26
"서울특별시 구로구 구로동",2018,23,"구로동","구로구",2018-01-27
"서울특별시 구로구 구로동",2018,3,"구로동","구로구",2018-01-28
"서울특별시 구로구 구로동",2018,18,"구로동","구로구",2018-01-28
"서울특별시 구로구 구로동",2018,5,"구로동","구로구",2018-01-31
"서울특별시 구로구 구로동",2018,11,"구로동","구로구",2018-01-31
"서울특별시 구로구 궁동",2018,10,"궁동","구로구",2018-02-02
"서울특별시 구로구 개봉동",2018,22,"개봉동","구로구",2018-02-03
"서울특별시 구로구 오류동",2018,23,"오류동","구로구",2018-02-06
"서울특별시 구로구 구로동",2018,1,"구로동","구로구",2018-02-07
"서울특별시 구로구 구로동",2018,3,"구로동","구로구",2018-02-14
"서울특별시 구로구 구로동",2018,16,"구로동","구로구",2018-02-14
"서울특별시 구로구 오류동",2018,22,"오류동","구로구",2018-02-18
"서울특별시 구로구 구로동",2018,5,"구로동","구로구",2018-02-22
"서울특별시 구로구 가리봉동",2018,4,"가리봉동","구로구",2018-02-24
"서울특별시 구로구 온수동",2018,2,"온수동","구로구",2018-02-26
"서울특별시 구로구 천왕동",2018,9,"천왕동","구로구",2018-02-28
"서울특별시 구로구 가리봉동",2018,0,"가리봉동","구로구",2018-03-01
"서울특별시 구로구 구로동",2018,4,"구로동","구로구",2018-03-01
"서울특별시 구로구 가리봉동",2018,1,"가리봉동","구로구",2018-03-05
"서울특별시 구로구 구로동",2018,4,"구로동","구로구",2018-03-06
"서울특별시 구로구 가리봉동",2018,17,"가리봉동","구로구",2018-03-08
"서울특별시 구로구 개봉동",2018,8,"개봉동","구로구",2018-03-11
"서울특별시 구로구 고척동",2018,0,"고척동","구로구",2018-03-12
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-03-15
"서울특별시 구로구 신도림동",2018,2,"신도림동","구로구",2018-03-22
"서울특별시 구로구 항동",2018,16,"항동","구로구",2018-03-25
"서울특별시 구로구 고척동",2018,21,"고척동","구로구",2018-03-29
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-03-30
"서울특별시 구로구 오류동",2018,20,"오류동","구로구",2018-03-30
"서울특별시 구로구 고척동",2018,18,"고척동","구로구",2018-03-31
"서울특별시 구로구 구로동",2018,22,"구로동","구로구",2018-03-31
"서울특별시 구로구 구로동",2018,23,"구로동","구로구",2018-04-07
"서울특별시 구로구 개봉동",2018,0,"개봉동","구로구",2018-04-09
"서울특별시 구로구 구로동",2018,13,"구로동","구로구",2018-04-13
"서울특별시 구로구 오류동",2018,1,"오류동","구로구",2018-04-14
"서울특별시 구로구 항동",2018,23,"항동","구로구",2018-04-14
"서울특별시 구로구 구로동",2018,17,"구로동","구로구",2018-04-16
"서울특별시 구로구 구로동",2018,1,"구로동","구로구",2018-04-21
"서울특별시 구로구 구로동",2018,5,"구로동","구로구",2018-04-24
"서울특별시 구로구 구로동",2018,7,"구로동","구로구",2018-04-27
"서울특별시 구로구 개봉동",2018,23,"개봉동","구로구",2018-04-29
"서울특별시 구로구 구로동",2018,2,"구로동","구로구",2018-05-06
"서울특별시 구로구 구로동",2018,7,"구로동","구로구",2018-05-15
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-05-17
"서울특별시 구로구 개봉동",2018,5,"개봉동","구로구",2018-05-19
"서울특별시 구로구 구로동",2018,23,"구로동","구로구",2018-05-22
"서울특별시 구로구 구로동",2018,20,"구로동","구로구",2018-05-26
"서울특별시 구로구 오류동",2018,0,"오류동","구로구",2018-06-01
"서울특별시 구로구 구로동",2018,3,"구로동","구로구",2018-06-03
"서울특별시 구로구 궁동",2018,5,"궁동","구로구",2018-06-06
"서울특별시 구로구 구로동",2018,4,"구로동","구로구",2018-06-14
"서울특별시 구로구 구로동",2018,21,"구로동","구로구",2018-06-15
"서울특별시 구로구 항동",2018,17,"항동","구로구",2018-06-16
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-06-21
"서울특별시 구로구 구로동",2018,2,"구로동","구로구",2018-06-21
"서울특별시 구로구 개봉동",2018,3,"개봉동","구로구",2018-06-26
"서울특별시 구로구 궁동",2018,0,"궁동","구로구",2018-06-27
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-06-27
"서울특별시 구로구 오류동",2018,3,"오류동","구로구",2018-06-28
"서울특별시 구로구 구로동",2018,0,"구로동","구로구",2018-06-29
"서울특별시 구로구 고척동",2018,22,"고척동","구로구",2018-07-01
"서울특별시 구로구 신도림동",2018,23,"신도림동","구로구",2018-07-01
"서울특별시 구로구 신도림동",2018,21,"신도림동","구로구",2018-07-09
"서울특별시 구로구 가리봉동",2018,8,"가리봉동","구로구",2018-07-12
"서울특별시 구로구 개봉동",2018,20,"개봉동","구로구",2018-07-16
"서울특별시 구로구 개봉동",2018,0,"개봉동","구로구",2018-07-26
"서울특별시 구로구 개봉동",2018,22,"개봉동","구로구",2018-08-23
"서울특별시 구로구 가리봉동",2018,4,"가리봉동","구로구",2018-08-25
"서울특별시 구로구 개봉동",2018,21,"개봉동","구로구",2018-08-27
"서울특별시 구로구 구로동",2018,7,"구로동","구로구",2018-08-29
"서울특별시 구로구 개봉동",2018,17,"개봉동","구로구",2018-09-03
"서울특별시 구로구 천왕동",2018,15,"천왕동","구로구",2018-09-04
"서울특별시 구로구 구로동",2018,5,"구로동","구로구",2018-09-05
"서울특별시 구로구 구로동",2018,17,"구로동","구로구",2018-09-07
"서울특별시 구로구 구로동",2018,6,"구로동","구로구",2018-09-11
"서울특별시 구로구 개봉동",2018,6,"개봉동","구로구",2018-09-25
"서울특별시 구로구 고척동",2018,20,"고척동","구로구",2018-09-25
"서울특별시 구로구 개봉동",2018,6,"개봉동","구로구",2018-09-29
"서울특별시 구로구 신도림동",2018,0,"신도림동","구로구",2018-09-30
"서울특별시 구로구 신도림동",2018,21,"신도림동","구로구",2018-10-01
"서울특별시 구로구 개봉동",2018,3,"개봉동","구로구",2018-10-02
"서울특별시 구로구 구로동",2018,22,"구로동","구로구",2018-10-12
"서울특별시 구로구 구로동",2018,8,"구로동","구로구",2018-10-14
"서울특별시 구로구 신도림동",2018,17,"신도림동","구로구",2018-10-28
"서울특별시 구로구 개봉동",2018,0,"개봉동","구로구",2018-11-08
